ID,SKU,Nome,Categoria,Serie,Descricao,Imagem_Principal,Imagens,URL_Detalhe
1004761,A062A,Kettlebell Competição (4-10kg),-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A062A-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A062A-bgbranco.webp,https://commanderbrasil.com.br/catalogo/kettlebell-competicao-10kg-a062a/
1004758,A059,Kettlebell Emborrachado,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A059-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A059-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A059-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/kettlebell-emborrachado-a059/
1009031,QHSJ63,Kettlebell Ferro Fundido,Kettlebells,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ63-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ63-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ63-ambientada.webp,https://commanderbrasil.com.br/catalogo/cast-iron-kettlebell-qhsj63/
1004763,A063,Kettlebell Ferro Fundido,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A063-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A063-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A063-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/kettlebell-ferro-fundido-a063/
2689,C080,Kettlebell Profissional Ajustável,Kettlebells,Acessórios - Série C,Kettlebell Professional Adjustable - Código: C-080,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-080-c-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-080-c-2.jpeg,https://commanderbrasil.com.br/catalogo/kettlebell-profissional-ajustavel-c080/
2686,C077,Kettlebell Profissional com Base,Kettlebells,Acessórios - Série C,Kettlebell Professional com Base - Código: C-077,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-077-c-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-077-c-2.jpeg,https://commanderbrasil.com.br/catalogo/kettlebell-profissional-com-base-c077/
1009021,QHSJ60,Kettlebell PU Colorido,Kettlebells,Acessórios - QHSJ Pesos,,,,https://commanderbrasil.com.br/catalogo/colored-pu-kettlebell-qhsj60/
1004759,A060,Kettlebell PU Colorido,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A060-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A060-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A060-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/kettlebell-pu-colorido-a060/
1009023,QHSJ61,Kettlebell PU Competição,Kettlebells,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ61-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ61-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ61-ambientada.webp,https://commanderbrasil.com.br/catalogo/pu-competition-kettlebell-qhsj61/
1004760,A061,Kettlebell PU Competição,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A061-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A061-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A061-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/kettlebell-pu-competicao-a061/
1009017,QHSJ59,Kettlebell Vinil,Kettlebells,Acessórios - QHSJ Pesos,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ59-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ59-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ59-ambientada.webp,https://commanderbrasil.com.br/catalogo/vinyl-kettlebell-qhsj59/
1004756,A057,Kit Barra Les Mills,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A057-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A057-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A057-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/kit-barra-les-mills-a057/
1004755,A056,Kit Barra Les Mills Borracha,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A056-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A056-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A056-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/kit-barra-les-mills-borracha-a056/
1004753,A054,Kit Barra Les Mills PU,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A054-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A054-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A054-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/kit-barra-les-mills-pu-a054/
1004754,A055,Kit Barra Les Mills PU Crocodilo,-,Acessórios - Série A,Preço por kg (USD),https://commanderbrasil.com.br/wp-content/uploads/2025/12/A055-bgbranco-v2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/A055-bgbranco-v2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/A055-ambientada-v2.webp,https://commanderbrasil.com.br/catalogo/kit-barra-les-mills-pu-crocodilo-a055/
2667,C058,Kit Bola de Massagem Profissional 3 Peças,Acessórios de Treino,Acessórios - Série C,Bola de Massagem Professional - Kit 3 - Código: C-058,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-058-c-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-058-c-2.jpeg,https://commanderbrasil.com.br/catalogo/bola-de-massagem-profissional-kit-c058/
2793,D008,Kit Caixa Salto Octogonal Quádrupla,Acessórios de Treino,Acessórios - Série D,Kit Caixa de Salto Octagonal Quádrupla - Código: D-008,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D008-d-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D008-d-2.jpeg,https://commanderbrasil.com.br/catalogo/kit-caixa-de-salto-octagonal-quadrupla-d008/
2792,D007,Kit Caixa Salto Quádrupla,Acessórios de Treino,Acessórios - Série D,Kit Caixa de Salto Quádrupla - Código: D-007,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D007-d-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D007-d-2.jpeg,https://commanderbrasil.com.br/catalogo/kit-caixa-de-salto-quadrupla-d007/
2794,D009,Kit Caixa Salto Quádrupla Dobrável,Acessórios de Treino,Acessórios - Série D,Kit Caixa de Salto Quádrupla Dobrável - Código: D-009,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D009-d-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D009-d-2.jpeg,https://commanderbrasil.com.br/catalogo/kit-caixa-de-salto-quadrupla-dobravel-d009/
2791,D006,Kit Caixa Salto Tripla,Acessórios de Treino,Acessórios - Série D,Kit Caixa de Salto Tripla - Código: D-006,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D006-d-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/D006-d-2.jpeg,https://commanderbrasil.com.br/catalogo/kit-caixa-de-salto-tripla-d006/
1571,CBP008B,Kit De Banco Totalmente Ajustável Para CBP002,Outros Bancos,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP008B-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP008B-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP008B-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/kit-de-banco-totalmente-ajustavel-para-cbp002-cbp008b/
1572,CBP008C,Kit De Banco Totalmente Ajustável Para CBP005,Outros Bancos,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP008C-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP008C-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP008C-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/kit-de-banco-totalmente-ajustavel-para-cbp005-cbp008c/
2901,E024,Kit Elástico com Corda 3 Peças,Acessórios de Treino,Acessórios - Série E,Corda Elástica - Kit 3 Peças - Código: E-024,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E024-e-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E024-e-1.jpeg,https://commanderbrasil.com.br/catalogo/corda-elastica-kit-pecas-e024/
2900,E023,Kit Elástico com Corda 5 Peças,Acessórios de Treino,Acessórios - Série E,Corda Elástica - Kit Completo 5 Peças - Código: E-023,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E023-e-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E023-e-1.jpeg,https://commanderbrasil.com.br/catalogo/corda-elastica-kit-completo-pecas-e023/
2650,C041,Kit Faixas de Resistência,Faixas de Resistência,Acessórios - Série C,Faixas de Endurance - Kit - Código: C-041,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-041-c-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-041-c-2.jpeg,https://commanderbrasil.com.br/catalogo/faixas-de-resistencia-kit-c041/
2902,E025,Kit Faixas de Resistência 5 Peças,Faixas de Resistência,Acessórios - Série E,Faixas de Endurance - Kit 5 Peças - Código: E-025,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E025-e-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E025-e-1.jpeg,https://commanderbrasil.com.br/catalogo/faixas-de-resistencia-kit-pecas-e025/
2903,E026,Kit Faixas Elásticas 5 Peças,Faixas de Resistência,Acessórios - Série E,Banda Elástica - Kit 5 Peças - Código: E-026,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E026-e-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E026-e-1.jpeg,https://commanderbrasil.com.br/catalogo/banda-elastica-kit-pecas-e026/
2651,C042,Kit Faixas Elásticas 5 Peças,Faixas de Resistência,Acessórios - Série C,Banda Elástica - Kit de 5 - Código: C-042,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-042-c-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-042-c-2.jpeg,https://commanderbrasil.com.br/catalogo/banda-elastica-kit-de-c042/
2694,C085,Kit Pilates 5 Peças,Acessórios de Treino,Acessórios - Série C,Kit Pilates 5 Peças - Código: C-085,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-085-c-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-085-c-2.jpeg,https://commanderbrasil.com.br/catalogo/kit-pilates-pecas-c085/
3076,XMJ002,Kit Proteção Taekwondo 6 Peças,Acessórios de Treino,Acessórios - Série XM-J,Kit Proteção Taekwondo 6 Peças - Código: XM-J002,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J002-xm-j-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J002-xm-j-1.jpeg,https://commanderbrasil.com.br/catalogo/kit-protecao-taekwondo-pecas-xmj002/
2692,C083,Kit Suporte de Corda Yoga,Tapetes e Yoga,Acessórios - Série C,Corda de Apoio para Yoga - Kit - Código: C-083,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-083-c-2.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-083-c-2.jpeg,https://commanderbrasil.com.br/catalogo/corda-de-apoio-para-yoga-kit-c083/
1009186,QHSJ102,LD-PB01,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ102-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ102-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ102-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb01-qhsj102/
1009190,QHSJ103,LD-PB02,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ103-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ103-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ103-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb02-qhsj103/
1009194,QHSJ104,LD-PB03,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ104-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ104-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ104-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb03-qhsj104/
1009198,QHSJ105,LD-PB04,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ105-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ105-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ105-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb04-qhsj105/
1009202,QHSJ106,LD-PB05,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ106-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ106-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ106-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb05-qhsj106/
1009206,QHSJ107,LD-PB06,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ107-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ107-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ107-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb06-qhsj107/
1009210,QHSJ108,LD-PB07,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ108-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ108-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ108-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb07-qhsj108/
1009214,QHSJ109,LD-PB08,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ109-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ109-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ109-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb08-qhsj109/
1009218,QHSJ110,LD-PB09,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ110-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ110-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ110-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb09-qhsj110/
1009222,QHSJ111,LD-PB10,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ111-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ111-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ111-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb10-qhsj111/
1009226,QHSJ112,LD-PB11,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ112-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ112-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ112-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb11-qhsj112/
1009230,QHSJ113,LD-PB12,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ113-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ113-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ113-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb12-qhsj113/
1009234,QHSJ114,LD-PB13,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ114-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ114-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ114-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb13-qhsj114/
1009238,QHSJ115,LD-PB14,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ115-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ115-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ115-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb14-qhsj115/
1009242,QHSJ116,LD-PB15,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ116-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ116-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ116-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb15-qhsj116/
1009246,QHSJ117,LD-PB16,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ117-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ117-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ117-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb16-qhsj117/
1009250,QHSJ118,LD-PB17,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ118-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ118-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ118-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb17-qhsj118/
1009254,QHSJ119,LD-PB19,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ119-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ119-bgbranco.webp,https://commanderbrasil.com.br/catalogo/ld-pb19-qhsj119/
1009257,QHSJ120,LD-PB20,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ120-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ120-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ120-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb20-qhsj120/
1009261,QHSJ121,LD-PB23,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ121-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ121-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ121-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb23-qhsj121/
1009265,QHSJ122,LD-PB24,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ122-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ122-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ122-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb24-qhsj122/
1009269,QHSJ123,LD-PB25,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ123-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ123-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ123-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb25-qhsj123/
1009273,QHSJ124,LD-PB26,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ124-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ124-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ124-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb26-qhsj124/
1009277,QHSJ125,LD-PB29,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ125-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ125-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ125-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb29-qhsj125/
1009281,QHSJ126,LD-PB30,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ126-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ126-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ126-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb30-qhsj126/
1009285,QHSJ127,LD-PB31,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ127-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ127-bgbranco.webp,https://commanderbrasil.com.br/catalogo/ld-pb31-qhsj127/
1009288,QHSJ128,LD-PB32,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ128-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ128-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ128-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb32-qhsj128/
1009292,QHSJ129,LD-PB33,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ129-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ129-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ129-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb33-qhsj129/
1009296,QHSJ130,LD-PB34,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ130-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ130-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ130-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb34-qhsj130/
1009300,QHSJ131,LD-PB35,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ131-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ131-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ131-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb35-qhsj131/
1009304,QHSJ132,LD-PB36,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ132-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ132-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ132-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb36-qhsj132/
1009308,QHSJ133,LD-PB37,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ133-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ133-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ133-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb37-qhsj133/
1009312,QHSJ134,LD-PB38,-,Acessórios - QHSJ Barras,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ134-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ134-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QHSJ134-ambientada.webp,https://commanderbrasil.com.br/catalogo/ld-pb38-qhsj134/
287,VS06,Leg Press,Leg Press,Equipamentos - Série VS,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS06-1.png,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS06-1.png | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS06-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS06-1-1.webp,https://commanderbrasil.com.br/catalogo/leg-press-vs06/
1111,CBS065,Leg Press,Leg Press,Equipamentos - Série CBS,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBS065-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBS065-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBS065-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/leg-press-cbs065/
1420,LB601,Leg Press,Leg Press,Equipamentos - Série LB,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB601-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB601-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB601-5-2.webp,https://commanderbrasil.com.br/catalogo/leg-press-lb601/
150,GM49,Leg Press,Leg Press,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM49-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM49-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM49-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/leg-press-gm49/
986,LBF12,Leg Press,Supino,Equipamentos - Série LB-F,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F12-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F12-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F12-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/leg-press-lbf12/
1618,CBP052,Leg Press 45°,Leg Press,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP052-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP052-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP052-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/leg-press5-cbp052/
866,B1056,Leg Press 45°,Supino,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1056-bgbranco-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1056-bgbranco-1.webp,https://commanderbrasil.com.br/catalogo/leg-press5-b1056/
